rooms,size,reconstructed,garage,balcony,new,location,price
3.0,72.0,1,0,1,1,Zvolen,167000.0
2.0,69.0,0,0,0,0,Partizánske,88000.0
3.0,72.0,1,0,1,1,Zvolen,167000.0
5.0,15.0,1,0,0,1,Malacky,148905.0
2.0,31.0,1,0,1,0,Bratislava,154990.0
2.0,65.0,1,1,0,1,Bratislava,370000.0
2.0,57.0,0,0,1,0,Hlohovec,112045.0
2.0,61.0,1,0,0,0,Humenné,86990.0
3.0,71.0,0,0,0,1,Komárno,63000.0
4.0,71.0,1,0,1,1,Trnava,200000.0
2.0,56.0,1,0,0,0,Spišská Nová Ves,45990.0
2.0,53.0,1,0,0,0,Prešov,153000.0
3.0,63.0,1,0,1,0,Bánovce nad Bebravou,105000.0
3.0,68.0,0,0,1,0,Trnava,168000.0
2.0,64.0,1,0,1,0,Poprad,139000.0
2.0,48.0,1,0,1,0,Martin,94900.0
3.0,69.0,1,0,1,0,Senica,118000.0
1.0,72.0,0,1,0,0,Senec,157990.0
3.0,79.0,1,0,1,1,Skalica,123000.0
2.0,75.0,1,0,1,0,Bratislava,365000.0
5.0,34.0,1,0,0,0,Vranov nad Topľou,119990.0
3.0,76.0,1,0,1,0,Nitra,169990.0
3.0,42.0,0,0,1,1,Martin,132000.0
3.0,85.0,0,0,1,1,Banská Bystrica,245000.0
3.0,23.0,0,0,1,1,Banská Bystrica,321000.0
2.0,62.0,0,1,1,0,Banská Bystrica,230000.0
3.0,59.0,1,0,0,1,Košice,245000.0
3.0,72.0,0,0,1,0,Košice,209990.0
2.0,56.0,0,0,1,1,Košice,165000.0
3.0,62.0,0,0,1,1,Košice,341000.0
2.0,42.0,1,0,0,1,Košice,181000.0
3.0,76.0,1,1,1,1,Košice-okolie,129990.0
4.0,71.0,0,0,1,1,Snina,81400.0
4.0,71.0,1,0,1,1,Bytča,124999.0
2.0,14.0,0,0,1,1,Košice,196500.0
2.0,50.0,0,0,1,0,Tvrdošín,105000.0
3.0,32.0,0,0,0,1,Galanta,134900.0
3.0,64.0,1,1,1,0,Bratislava,250000.0
3.0,35.0,0,0,0,0,Dunajská Streda,191201.0
3.0,86.0,0,0,1,1,Trnava,339990.0
3.0,94.0,1,0,1,1,Ilava,180000.0
3.0,58.0,0,1,1,0,Považská Bystrica,109000.0
2.0,71.0,1,1,1,1,Púchov,113000.0
3.0,60.0,0,0,1,0,Komárno,79000.0
2.0,43.0,0,0,1,0,Komárno,65000.0
2.0,75.0,1,0,1,1,Levice,72990.0
2.0,55.0,1,0,1,0,Žilina,164900.0
2.0,55.0,0,0,0,0,Prievidza,45000.0
2.0,49.0,0,0,0,0,Prievidza,65000.0
2.0,60.0,1,0,1,0,Dunajská Streda,119990.0
3.0,15.0,1,0,1,0,Komárno,115000.0
3.0,74.0,1,0,0,1,Levoča,120000.0
2.0,57.0,0,0,0,0,Poprad,140000.0
3.0,84.0,0,0,1,1,Žilina,247000.0
3.0,26.0,0,0,1,0,Michalovce,163000.0
3.0,86.0,0,0,0,0,Stará Ľubovňa,192448.0
2.0,54.0,1,0,1,1,Bratislava,274900.0
2.0,55.0,0,0,1,0,Prievidza,89500.0
3.0,70.0,1,0,1,1,Košice,220000.0
3.0,73.0,1,0,1,1,Trenčín,159000.0
2.0,53.0,1,0,0,1,Trenčín,129000.0
3.0,37.0,1,0,1,0,Komárno,84900.0
3.0,132.0,0,1,1,1,Bratislava,494400.0
3.0,108.0,1,1,0,0,Levice,188000.0
2.0,55.0,0,0,1,0,Prievidza,52500.0
1.0,30.0,0,0,0,1,Liptovský Mikuláš,95000.0
3.0,67.0,1,0,0,1,Sabinov,120000.0
1.0,110.0,1,0,1,0,Prievidza,126900.0
3.0,68.0,1,0,1,1,Martin,119900.0
2.0,53.0,0,1,1,0,Bratislava,289000.0
4.0,124.0,1,1,0,1,Pezinok,275000.0
6.0,157.0,1,1,0,0,Bratislava,439990.0
2.0,56.0,1,1,1,0,Prievidza,56000.0
2.0,55.0,1,0,0,0,Komárno,90500.0
3.0,78.0,0,0,0,1,Nitra,229990.0
2.0,55.0,0,0,1,1,Martin,107000.0
3.0,56.0,0,0,0,0,Dunajská Streda,98000.0
2.0,18.0,1,0,0,0,Považská Bystrica,130000.0
4.0,82.0,1,0,1,1,Piešťany,152000.0
1.0,36.0,1,1,1,0,Dunajská Streda,108000.0
3.0,80.0,1,0,0,0,Martin,183000.0
3.0,100.0,0,0,1,0,Čadca,80000.0
1.0,80.0,0,0,0,0,Malacky,64000.0
2.0,50.0,1,1,1,0,Šaľa,115000.0
2.0,50.0,1,0,1,0,Martin,118000.0
3.0,70.0,1,0,1,0,Martin,125000.0
2.0,89.0,0,0,1,0,Trnava,140000.0
1.0,33.0,0,0,0,1,Gelnica,58508.0
3.0,64.0,1,0,0,0,Šaľa,118000.0
3.0,35.0,0,0,1,1,Galanta,145000.0
3.0,57.0,0,0,0,1,Galanta,159000.0
3.0,61.0,1,0,0,1,Dunajská Streda,162500.0
2.0,79.0,0,0,1,1,Galanta,136800.0
3.0,38.0,1,0,0,1,Dunajská Streda,179000.0
2.0,79.0,0,0,0,1,Galanta,147390.0
3.0,70.0,0,0,0,1,Košice,334000.0
3.0,77.0,0,1,0,1,Košice,392000.0
2.0,29.0,0,1,1,0,Trnava,118000.0
2.0,36.0,1,0,1,1,Kysucké Nové Mesto,122900.0
1.0,36.0,0,1,1,0,Bratislava,185000.0
3.0,79.0,1,0,0,0,Prešov,165000.0
2.0,50.0,1,0,1,1,Prievidza,115000.0
2.0,54.0,1,0,1,1,Košice,196990.0
3.0,75.0,1,1,0,0,Prešov,158000.0
3.0,80.0,1,0,0,1,Košice,195000.0
1.0,56.0,1,0,1,0,Žilina,165000.0
3.0,64.0,1,0,0,1,Nitra,144990.0
3.0,65.0,1,0,1,0,Bratislava,259990.0
3.0,80.0,0,0,1,0,Nitra,165000.0
3.0,87.0,0,0,0,0,Trebišov,69600.0
3.0,55.0,1,0,0,0,Senec,206000.0
4.0,18.0,0,1,1,1,Senec,325000.0
4.0,88.0,1,0,0,0,Bratislava,296900.0
3.0,65.0,0,0,1,1,Banská Bystrica,325000.0
3.0,60.0,1,0,1,0,Lučenec,104900.0
3.0,31.0,0,0,0,1,Bratislava,234000.0
2.0,51.0,0,1,0,1,Banská Bystrica,235000.0
3.0,90.0,0,0,1,1,Trenčín,189000.0
3.0,97.0,1,0,1,0,Ružomberok,144000.0
3.0,78.0,1,0,1,0,Banská Bystrica,205000.0
3.0,96.0,0,1,0,1,Zvolen,279000.0
4.0,116.0,0,1,0,1,Zvolen,325000.0
3.0,60.0,0,1,0,1,Liptovský Mikuláš,110000.0
2.0,55.0,0,1,1,1,Bratislava,359000.0
4.0,15.0,0,0,0,0,Bratislava,426000.0
3.0,74.0,0,0,1,0,Bratislava,399990.0
6.0,164.0,0,1,0,0,Komárno,195000.0
3.0,65.0,0,0,1,1,Spišská Nová Ves,199000.0
2.0,66.0,0,0,1,0,Ružomberok,159000.0
1.0,41.0,1,0,0,0,Košice,154000.0
2.0,74.0,1,0,1,1,Bratislava,219000.0
5.0,52.0,1,0,0,0,Košice,168000.0
3.0,57.0,0,1,1,0,Nové Zámky,37000.0
2.0,61.0,0,0,1,0,Ilava,101000.0
2.0,58.0,1,0,1,0,Ilava,132000.0
4.0,122.0,0,0,0,1,Piešťany,199990.0
3.0,78.0,1,0,0,0,Partizánske,109990.0
4.0,86.0,0,1,0,0,Zvolen,339000.0
3.0,56.0,1,0,1,0,Košice,215000.0
1.0,38.0,1,0,0,0,Brezno,72000.0
4.0,106.0,0,0,1,0,Zvolen,245900.0
2.0,24.0,1,0,0,0,Žarnovica,68900.0
2.0,98.0,0,0,0,0,Hlohovec,104990.0
3.0,80.0,1,0,0,0,Senica,124900.0
2.0,65.0,1,0,0,1,Bratislava,228400.0
2.0,57.0,1,0,1,0,Bratislava,254980.0
2.0,58.0,1,0,1,0,Bratislava,243980.0
3.0,70.0,1,0,0,0,Banská Štiavnica,134000.0
2.0,25.0,1,0,1,1,Bratislava,270000.0
2.0,54.0,1,1,1,1,Bratislava,260000.0
5.0,75.0,1,0,1,1,Košice,149990.0
3.0,57.0,1,0,1,0,Piešťany,157500.0
3.0,64.0,1,0,1,0,Trnava,157500.0
2.0,12.0,0,0,1,0,Bánovce nad Bebravou,84500.0
3.0,65.0,1,0,0,1,Košice,225000.0
2.0,60.0,1,0,0,0,Žilina,165000.0
4.0,105.0,1,0,0,1,Lučenec,179000.0
2.0,58.0,1,1,0,1,Spišská Nová Ves,169000.0
4.0,120.0,1,0,0,0,Bratislava,699000.0
2.0,46.0,1,0,1,0,Senec,167670.0
3.0,75.0,1,1,1,0,Bratislava,659000.0
4.0,100.0,1,1,1,0,Ilava,219900.0
3.0,69.0,1,0,1,0,Považská Bystrica,129900.0
3.0,70.0,0,0,1,0,Levoča,125000.0
2.0,86.0,1,0,1,0,Zvolen,159000.0
2.0,43.0,0,1,0,1,Košice,242500.0
3.0,64.0,0,0,1,1,Nitra,137000.0
1.0,45.0,1,0,1,1,Malacky,125000.0
3.0,90.0,1,0,0,1,Snina,227850.0
1.0,51.0,1,1,0,0,Topoľčany,80000.0
3.0,80.0,0,0,1,0,Nitra,165000.0
3.0,91.0,0,1,1,1,Piešťany,155000.0
2.0,61.0,1,0,1,1,Čadca,133500.0
3.0,67.0,1,0,1,0,Rožňava,110000.0
3.0,90.0,1,1,1,0,Rožňava,62000.0
3.0,49.0,0,0,1,0,Liptovský Mikuláš,199000.0
3.0,116.0,1,0,1,0,Poprad,250000.0
3.0,68.0,1,1,1,0,Košice-okolie,128000.0
4.0,142.0,1,1,1,1,Komárno,179000.0
3.0,46.0,0,0,0,1,Galanta,147000.0
2.0,26.0,0,0,0,1,Galanta,140000.0
3.0,64.0,1,0,1,0,Galanta,125000.0
3.0,39.0,1,1,1,1,Dunajská Streda,172990.0
3.0,62.0,1,1,1,1,Dunajská Streda,158990.0
3.0,72.0,1,0,1,1,Trebišov,102900.0
1.0,41.0,1,0,1,1,Revúca,49900.0
3.0,66.0,0,0,1,1,Poprad,165000.0
3.0,63.0,0,0,1,0,Poprad,165000.0
2.0,33.0,1,0,1,0,Martin,108000.0
3.0,62.0,1,0,1,0,Michalovce,139000.0
3.0,73.0,1,1,1,0,Skalica,123000.0
3.0,78.0,1,0,1,0,Galanta,148000.0
4.0,27.0,0,1,0,1,Bratislava,490000.0
3.0,83.0,1,1,1,0,Košice,319000.0
3.0,80.0,1,0,1,1,Nitra,167000.0
3.0,64.0,1,0,1,0,Ilava,139900.0
2.0,56.0,1,0,1,1,Ilava,134900.0
2.0,90.0,1,0,0,0,Ilava,80000.0
3.0,72.0,1,0,1,0,Tvrdošín,156000.0
3.0,71.0,1,0,1,0,Spišská Nová Ves,113000.0
3.0,25.0,1,1,1,1,Senec,188000.0
1.0,55.0,1,0,1,0,Snina,55000.0
3.0,26.0,0,0,1,0,Michalovce,163000.0
3.0,74.0,1,0,1,0,Trenčín,93000.0
2.0,65.0,0,0,1,1,Trenčín,118000.0
6.0,120.0,0,0,0,1,Trenčín,240000.0
3.0,71.0,1,0,0,0,Komárno,93900.0
3.0,55.0,1,0,1,0,Bratislava,385000.0
2.0,54.0,1,0,1,0,Senica,98000.0
2.0,100.0,0,0,0,0,Rožňava,70000.0
2.0,39.0,0,0,0,1,Bratislava,225000.0
2.0,14.0,0,0,1,1,Bratislava,209000.0
2.0,80.0,0,0,0,0,Michalovce,43900.0
2.0,65.0,1,0,0,0,Snina,133900.0
3.0,72.0,1,0,0,0,Košice,199990.0
2.0,29.0,0,1,1,1,Poprad,325000.0
2.0,63.0,1,0,0,1,Trenčín,119700.0
2.0,68.0,1,0,0,1,Trenčín,124700.0
1.0,41.0,0,0,0,0,Žilina,123000.0
2.0,78.0,0,0,1,1,Bratislava,217500.0
3.0,64.0,1,0,1,0,Levice,93000.0
3.0,61.0,1,1,0,0,Trenčín,139900.0
2.0,100.0,0,0,1,1,Žilina,179900.0
2.0,58.0,1,1,1,1,Trenčín,179000.0
2.0,66.0,1,0,1,1,Trenčín,166900.0
1.0,35.0,1,0,0,0,Levice,70000.0
2.0,50.0,1,0,0,0,Levice,75000.0
3.0,64.0,0,0,1,0,Bánovce nad Bebravou,98900.0
4.0,93.0,1,0,0,1,Pezinok,196000.0
3.0,44.0,1,0,1,0,Levice,69900.0
2.0,167.0,0,0,0,0,Martin,115000.0
3.0,65.0,1,0,1,1,Partizánske,110000.0
2.0,55.0,0,0,1,0,Snina,50000.0
3.0,74.0,0,0,0,1,Hurbanovo,78990.0
3.0,63.0,1,0,1,1,Hurbanovo,93990.0
3.0,73.0,1,0,1,0,Skalica,123000.0
4.0,20.0,1,0,1,1,Gelnica,129900.0
3.0,60.0,1,1,1,1,Trnava,173000.0
2.0,54.0,0,0,0,1,Košice,195000.0
3.0,70.0,0,0,1,1,Piešťany,159990.0
3.0,64.0,1,0,1,0,Košice,166600.0
3.0,90.0,1,0,0,0,Prievidza,165000.0
2.0,55.0,0,0,0,0,Banská Bystrica,199000.0
2.0,27.0,1,0,1,1,Bratislava,253000.0
3.0,90.0,0,1,0,1,Košice,496000.0
2.0,92.0,0,0,1,0,Skalica,81500.0
5.0,17.0,0,0,0,0,Bratislava,249800.0
3.0,66.0,1,0,1,1,Skalica,105000.0
3.0,79.0,1,0,1,0,Vranov nad Topľou,135000.0
2.0,42.0,0,0,1,0,Senica,79900.0
2.0,42.0,0,0,1,0,Senica,124900.0
3.0,78.0,0,0,0,0,Poprad,299999.0
5.0,44.0,1,0,0,0,Dolný Kubín,163000.0
3.0,37.0,1,0,0,1,Nové Zámky,118490.0
7.0,176.0,0,0,0,0,Nové Zámky,149600.0
6.0,196.0,0,0,0,0,Nové Zámky,166600.0
2.0,37.0,0,0,1,1,Trnava,162000.0
4.0,80.0,0,0,1,0,Bánovce nad Bebravou,114500.0
3.0,98.0,0,0,0,0,Bratislava,461400.0
2.0,71.0,1,0,1,0,Košice,252990.0
3.0,64.0,1,0,1,1,Kežmarok,144500.0
2.0,55.0,0,0,1,1,Bratislava,248980.0
2.0,54.0,1,1,1,1,Bratislava,384150.0
1.0,40.0,0,0,1,1,Spišská Nová Ves,83500.0
2.0,63.0,0,1,1,1,Košice,241774.0
3.0,82.0,1,1,0,0,Dunajská Streda,130000.0
4.0,100.0,1,1,0,0,Košice,289000.0
1.0,55.0,0,0,1,1,Michalovce,128000.0
2.0,52.0,1,0,1,1,Trebišov,76900.0
3.0,41.0,1,0,1,1,Trebišov,112999.0
2.0,45.0,1,0,1,0,Nitra,145000.0
3.0,50.0,1,0,1,1,Martin,135000.0
4.0,72.0,1,0,1,0,Trebišov,93000.0
3.0,68.0,1,0,1,0,Martin,140000.0
2.0,59.0,1,0,1,0,Bratislava,195000.0
4.0,15.0,0,1,1,1,Nitra,105000.0
2.0,58.0,1,0,1,0,Martin,125000.0
4.0,24.0,1,0,1,0,Bratislava,250000.0
2.0,56.0,0,1,0,1,Kežmarok,153000.0
4.0,60.0,1,0,0,1,Košice,208000.0
2.0,52.0,0,0,0,1,Košice,145000.0
3.0,37.0,1,0,1,0,Bratislava,248500.0
3.0,68.0,0,0,1,0,Ilava,110090.0
1.0,35.0,0,0,0,1,Bánovce nad Bebravou,59000.0
1.0,41.0,0,0,1,0,Košice,135000.0
2.0,44.0,0,1,0,1,Košice,496000.0
3.0,71.0,0,1,0,0,Komárno,270000.0
2.0,67.0,1,1,1,0,Banská Bystrica,210000.0
2.0,52.0,1,0,0,1,Nové Zámky,99000.0
3.0,70.0,1,0,1,0,Bratislava,234000.0
3.0,65.0,0,0,1,0,Bratislava,244900.0
2.0,56.0,1,1,1,1,Tvrdošín,125000.0
3.0,52.0,1,0,1,0,Levice,79900.0
1.0,54.0,0,1,1,1,Bratislava,245000.0
2.0,67.0,1,0,0,1,Senec,219900.0
3.0,51.0,0,1,0,1,Senec,235000.0
1.0,92.0,1,0,1,1,Zvolen,98500.0
3.0,75.0,0,0,0,1,Zvolen,175000.0
3.0,170.0,0,0,0,0,Detva,95000.0
3.0,66.0,1,0,1,0,Rožňava,90000.0
3.0,83.0,1,0,1,0,Zvolen,148500.0
3.0,78.0,1,0,1,0,Nitra,156990.0
3.0,75.0,1,0,1,0,Žiar nad Hronom,104990.0
2.0,22.0,0,0,0,0,Žiar nad Hronom,133000.0
3.0,72.0,1,0,0,1,Prievidza,98990.0
2.0,56.0,1,0,0,1,Poltár,40000.0
4.0,89.0,1,0,1,0,Rimavská Sobota,70000.0
3.0,81.0,1,1,1,1,Lučenec,194000.0
3.0,87.0,1,0,1,0,Rimavská Sobota,38500.0
2.0,50.0,1,1,1,1,Lučenec,114500.0
4.0,77.0,0,0,1,1,Lučenec,82999.0
4.0,71.0,0,1,1,1,Lučenec,89499.0
2.0,50.0,0,0,1,1,Lučenec,60999.0
2.0,60.0,1,0,0,1,Prievidza,120000.0
2.0,63.0,1,0,0,0,Senec,174999.0
3.0,90.0,0,0,1,1,Nové Zámky,197028.0
3.0,95.0,0,0,0,1,Nové Zámky,197314.0
2.0,55.0,1,1,1,1,Senec,169900.0
2.0,55.0,1,0,1,0,Banská Bystrica,145000.0
2.0,50.0,0,0,1,0,Košice,149000.0
2.0,56.0,1,0,1,0,Humenné,84999.0
3.0,66.0,1,0,1,0,Vranov nad Topľou,99100.0
3.0,74.0,1,0,1,0,Vranov nad Topľou,114900.0
2.0,53.0,1,0,1,0,Trnava,179900.0
2.0,75.0,1,0,0,0,Zvolen,160000.0
2.0,62.0,1,0,0,0,Košice-okolie,115000.0
3.0,90.0,0,0,1,0,Senica,144000.0
2.0,32.0,1,0,1,1,Banská Bystrica,147900.0
2.0,52.0,1,0,0,0,Nové Zámky,98000.0
3.0,72.0,1,0,1,0,Michalovce,136000.0
3.0,74.0,1,0,1,0,Michalovce,119900.0
3.0,75.0,0,0,1,0,Košice,329900.0
1.0,73.0,1,0,1,0,Hlohovec,85000.0
2.0,44.0,0,0,1,0,Trebišov,33000.0
3.0,64.0,0,1,0,1,Martin,165000.0
3.0,73.0,1,0,1,1,Skalica,119900.0
3.0,85.0,1,1,0,1,Prievidza,228000.0
3.0,38.0,0,0,1,0,Bratislava,480000.0
3.0,89.0,1,0,0,1,Košice,420000.0
3.0,64.0,0,0,1,0,Nitra,139000.0
2.0,78.0,1,0,1,1,Michalovce,132000.0
2.0,50.0,1,0,0,0,Trnava,150000.0
4.0,81.0,0,0,1,0,Gelnica,65000.0
3.0,20.0,0,0,0,1,Senec,219990.0
2.0,53.0,0,0,0,0,Banská Bystrica,145000.0
3.0,26.0,0,0,1,1,Košice,272609.0
2.0,55.0,1,0,1,1,Bratislava,219000.0
3.0,72.0,1,0,0,0,Bratislava,299900.0
3.0,60.0,1,0,1,0,Bánovce nad Bebravou,70000.0
4.0,82.0,0,0,1,1,Piešťany,152000.0
3.0,74.0,1,0,1,1,Trnava,114900.0
3.0,67.0,1,0,0,0,Trnava,184990.0
3.0,63.0,0,0,1,0,Liptovský Mikuláš,146000.0
3.0,80.0,0,1,0,1,Trnava,299900.0
4.0,82.0,1,0,1,0,Veľký Krtíš,80000.0
3.0,32.0,0,0,0,1,Galanta,125000.0
4.0,94.0,1,0,1,0,Čadca,176900.0
4.0,65.0,1,0,1,0,Čadca,109000.0
3.0,72.0,0,0,1,0,Nitra,155000.0
3.0,74.0,1,1,1,1,Stropkov,84990.0
3.0,82.0,0,0,0,1,Galanta,177230.0
3.0,95.0,1,0,0,1,Piešťany,380000.0
3.0,82.0,1,0,1,1,Lučenec,76900.0
1.0,36.0,1,0,0,1,Nové Zámky,86000.0
3.0,63.0,1,0,1,1,Bánovce nad Bebravou,117000.0
1.0,72.0,0,0,1,1,Michalovce,95000.0
2.0,27.0,0,1,1,0,Poprad,560000.0
2.0,55.0,0,1,1,0,Poprad,510000.0
1.0,120.0,1,0,0,0,Zlaté Moravce,72700.0
3.0,104.0,0,0,1,1,Bratislava,350000.0
2.0,66.0,0,0,0,1,Prešov,149000.0
3.0,60.0,1,0,0,0,Hlohovec,124000.0
2.0,70.0,0,0,1,1,Liptovský Mikuláš,112325.0
3.0,70.0,1,0,1,1,Liptovský Mikuláš,161610.0
3.0,77.0,1,0,1,0,Skalica,123000.0
3.0,78.0,1,1,1,1,Galanta,169000.0
3.0,73.0,1,0,0,0,Banská Bystrica,159000.0
2.0,65.0,1,0,1,1,Galanta,124000.0
2.0,52.0,1,0,1,0,Rožňava,83000.0
3.0,70.0,1,0,0,0,Prievidza,155500.0
1.0,30.0,0,1,0,0,Trnava,139990.0
3.0,90.0,1,0,1,1,Piešťany,222000.0
2.0,56.0,1,0,1,1,Bratislava,279999.0
2.0,72.0,1,0,1,1,Bratislava,243000.0
5.0,175.0,0,0,0,1,Bratislava,419000.0
4.0,160.0,0,0,0,1,Bratislava,419000.0
2.0,50.0,1,0,1,0,Žarnovica,70000.0
3.0,160.0,0,0,0,1,Bratislava,419000.0
3.0,70.0,0,0,1,1,Piešťany,160000.0
3.0,90.0,1,0,0,0,Michalovce,168000.0
3.0,74.0,1,0,0,0,Michalovce,145000.0
1.0,11.0,0,0,1,0,Nové Mesto n.Váhom,110713.0
3.0,19.0,0,1,0,1,Bratislava,399000.0
3.0,95.0,0,0,1,0,Bratislava,509000.0
3.0,62.0,1,0,1,1,Nové Mesto n.Váhom,99000.0
3.0,64.0,1,0,1,0,Trenčín,155900.0
3.0,86.0,0,0,0,1,Pezinok,219000.0
2.0,57.0,1,0,1,0,Martin,112000.0
2.0,80.0,0,0,1,1,Michalovce,165000.0
1.0,26.0,1,0,1,0,Levice,75000.0
1.0,75.0,0,0,1,0,Košice-okolie,144000.0
5.0,167.0,0,0,1,0,Prešov,429000.0
3.0,45.0,0,0,1,0,Bardejov,139990.0
4.0,109.0,1,0,0,1,Bratislava,469000.0
4.0,93.0,1,0,1,0,Košice,265000.0
3.0,82.0,1,0,1,0,Levice,129000.0
3.0,73.0,1,0,0,1,Šaľa,134900.0
2.0,49.0,1,0,1,1,Galanta,144900.0
1.0,75.0,0,0,0,1,Košice,151307.0
3.0,72.0,0,0,0,0,Šaľa,138000.0
2.0,34.0,1,0,1,0,Banská Bystrica,125000.0
3.0,63.0,1,0,1,0,Banská Bystrica,137000.0
2.0,55.0,1,0,0,0,Bratislava,315000.0
4.0,61.0,1,0,0,1,Žilina,288800.0
4.0,65.0,1,0,1,0,Trnava,196900.0
4.0,130.0,1,1,1,1,Malacky,234900.0
2.0,68.0,1,0,0,0,Bratislava,253700.0
3.0,65.0,1,0,1,0,Košice,220000.0
2.0,47.0,0,0,1,0,Kežmarok,134900.0
3.0,95.0,1,1,0,1,Banská Bystrica,350000.0
3.0,99.0,0,0,1,1,Senec,189000.0
4.0,72.0,1,0,1,0,Trenčín,134900.0
3.0,72.0,1,0,0,0,Trenčín,165000.0
2.0,89.0,0,0,1,0,Senica,115000.0
5.0,32.0,1,0,1,1,Bratislava,209000.0
3.0,96.0,0,0,1,0,Senica,119000.0
3.0,93.0,0,0,1,0,Dunajská Streda,179990.0
2.0,55.0,0,0,0,0,Poprad,147000.0
3.0,60.0,1,0,0,0,Komárno,74990.0
3.0,64.0,1,1,1,1,Hlohovec,140000.0
3.0,71.0,0,0,1,1,Bratislava,354990.0
2.0,48.0,0,1,1,1,Bratislava,229000.0
2.0,80.0,0,1,1,1,Trnava,225000.0
4.0,101.0,0,1,0,1,Trnava,529000.0
2.0,45.0,0,0,0,0,Bratislava,275000.0
3.0,75.0,0,0,1,0,Liptovský Mikuláš,75000.0
1.0,39.0,1,0,1,0,Bratislava,130000.0
3.0,30.0,1,1,1,0,Bratislava,260000.0
2.0,50.0,1,0,1,1,Galanta,105000.0
3.0,73.0,1,0,1,0,Trebišov,100000.0
4.0,84.0,0,0,0,0,Púchov,170000.0
5.0,18.0,1,0,1,1,Bratislava,185900.0
3.0,70.0,0,0,0,0,Liptovský Mikuláš,150000.0
2.0,50.0,0,0,1,1,Košice-okolie,145000.0
3.0,92.0,1,0,0,0,Komárno,85000.0
4.0,29.0,1,1,0,0,Bratislava,370000.0
1.0,65.0,0,0,0,1,Banská Bystrica,89000.0
2.0,60.0,1,0,1,0,Košice,208000.0
4.0,100.0,1,0,1,0,Dunajská Streda,188700.0
3.0,78.0,1,0,1,0,Poprad,199000.0
3.0,64.0,1,1,1,1,Myjava,115000.0
4.0,87.0,1,0,1,0,Trenčín,160000.0
3.0,100.0,1,1,0,1,Trnava,134999.0
4.0,78.0,1,0,1,0,Košice,222990.0
2.0,62.0,1,0,0,0,Žiar nad Hronom,87999.0
4.0,61.0,1,0,0,1,Bratislava,255000.0
4.0,100.0,0,0,0,1,Dunajská Streda,159900.0
4.0,89.0,0,0,1,1,Žiar nad Hronom,120000.0
2.0,60.0,1,0,1,1,Hlohovec,139900.0
3.0,55.0,1,0,0,0,Martin,143000.0
2.0,65.0,1,1,0,0,Komárno,105000.0
2.0,116.0,0,0,0,0,Lučenec,83000.0
3.0,86.0,1,0,0,1,Košice,359000.0
1.0,40.0,1,0,0,0,Banská Bystrica,125000.0
2.0,75.0,1,0,1,1,Humenné,109990.0
3.0,78.0,0,1,1,1,Košice-okolie,63000.0
2.0,56.0,1,0,1,0,Humenné,74990.0
2.0,83.0,1,0,1,0,Trnava,155000.0
3.0,69.0,1,0,1,1,Košice-okolie,159000.0
2.0,60.0,1,0,1,0,Prievidza,72990.0
3.0,80.0,1,0,1,0,Prievidza,74990.0
1.0,30.0,1,0,1,0,Zvolen,80000.0
3.0,55.0,0,0,1,0,Michalovce,114990.0
2.0,54.0,0,0,1,0,Spišská Nová Ves,118000.0
3.0,83.0,0,0,1,1,Trnava,129900.0
3.0,82.0,0,1,1,1,Galanta,168000.0
3.0,72.0,0,1,1,1,Trnava,199900.0
1.0,30.0,1,0,1,0,Martin,88900.0
3.0,69.0,0,0,0,1,Banská Bystrica,210000.0
3.0,33.0,0,0,0,0,Banská Bystrica,138000.0
2.0,47.0,1,0,1,1,Nové Zámky,105000.0
3.0,82.0,1,0,0,1,Žiar nad Hronom,125000.0
4.0,88.0,1,0,1,0,Myjava,86999.0
3.0,46.0,0,0,1,1,Prešov,307300.0
3.0,70.0,0,0,1,0,Levoča,125000.0
2.0,50.0,0,0,1,0,Dunajská Streda,145000.0
2.0,15.0,1,0,0,0,Nitra,155000.0
5.0,179.0,0,0,1,0,Poprad,249900.0
5.0,42.0,0,0,1,0,Košice,174990.0
3.0,51.0,1,0,0,0,Košice,160000.0
3.0,93.0,0,0,1,1,Nitra,201000.0
3.0,51.0,1,0,0,0,Žilina,160000.0
3.0,63.0,1,0,1,0,Prievidza,122000.0
2.0,63.0,1,0,1,0,Prievidza,79999.0
4.0,87.0,1,1,1,1,Spišská Nová Ves,140000.0
3.0,72.0,1,0,1,0,Čadca,135000.0
2.0,12.0,1,1,0,1,Bratislava,275000.0
2.0,54.0,1,1,0,1,Bratislava,205000.0
3.0,32.0,1,0,1,0,Bratislava,229900.0
3.0,62.0,1,0,0,1,Dunajská Streda,186600.0
3.0,67.0,1,0,1,0,Bratislava,329900.0
2.0,48.0,0,0,0,1,Pezinok,179900.0
2.0,97.0,1,0,0,0,Malacky,160000.0
2.0,58.0,1,0,0,0,Malacky,155000.0
2.0,52.0,0,0,0,0,Bratislava,230000.0
3.0,70.0,1,0,0,0,Bratislava,249900.0
2.0,52.0,1,0,1,0,Bratislava,224999.0
3.0,71.0,1,0,1,1,Humenné,117900.0
2.0,57.0,0,0,1,0,Prievidza,52500.0
3.0,67.0,1,0,1,1,Senica,125000.0
5.0,97.0,1,0,1,1,Banská Bystrica,219000.0
2.0,54.0,0,0,1,0,Prievidza,88000.0
2.0,59.0,0,0,0,1,Levoča,93000.0
3.0,72.0,1,1,1,0,Komárno,103000.0
